"","tracking_id","ES_1","ES_0","ES_2","DefEnd_1","DefEnd_0","DefEnd_2","gene_short_name"
"16501","XLOC_016502",12.3771,12.7223,9.76411,24.1608,13.8779,22.7166,"IGFBP7"
"16502","XLOC_016503",0,0,0.697436,2.41608,0,0.946523,"TECRL"
"16503","XLOC_016504",0,0,0.697436,0,0,0,"LOC401134"
"16504","XLOC_016505",3.53632,3.18056,2.09231,2.41608,0,0.946523,"EPHA5"
"16505","XLOC_016506",655.103,581.248,530.749,736.904,765.017,601.042,"CENPC1"
"16506","XLOC_016507",2084.66,1878.92,1908.19,2266.28,2603.83,1982.02,"UBA6"
"16507","XLOC_016508",18.5657,17.4931,14.6462,14.4965,15.6126,7.57219,"GNRHR"
"16508","XLOC_016509",1.76816,0,1.39487,1.20804,0,0,"TMPRSS11D"
"16509","XLOC_016510",0,0,0,1.20804,1.73473,0,"TMPRSS11A"
"16510","XLOC_016511",0,0,0,0,0,0,"TMPRSS11GP"
"16511","XLOC_016512",2.65224,1.59028,0.697436,0,0,0,"TMPRSS11F"
"16512","XLOC_016513",0.884079,0.795141,0.697436,0,0,0,"SYT14L"
"16513","XLOC_016514",4.4204,2.38542,2.78975,4.83216,1.73473,1.89305,"TMPRSS11BNL"
"16514","XLOC_016515",9.72487,13.5174,16.7385,24.1608,32.9599,17.0374,"TMPRSS11B"
"16515","XLOC_016516",2919.23,2961.11,2897.15,4821.29,4827.76,3755.8,"YTHDC1"
"16516","XLOC_016517",0,0,0,0,0,0,"UGT2B17"
"16517","XLOC_016518",4.4204,2.38542,9.06667,6.0402,10.4084,4.73262,"UGT2B15"
"16518","XLOC_016519",0,0,0,0,0,1.89305,"UGT2A3"
"16519","XLOC_016520",0,0.795141,0,0,0,0,"UGT2B10"
"16520","XLOC_016521",0,0,0,0,0,0,"UGT2B11"
"16521","XLOC_016522",0.884079,1.59028,0,0,0,0,"UGT2B4"
"16522","XLOC_016523",3.53632,5.56599,4.18462,1.20804,0,1.89305,"UGT2A1,UGT2A2"
"16523","XLOC_016524",0,0,0,0,0,0,"SULT1B1"
"16524","XLOC_016525",4.4204,2.38542,4.18462,4.83216,0,0,"SULT1E1"
"16525","XLOC_016526",0,0,0,0,0,0,"CSN2"
"16526","XLOC_016527",0,0.795141,0,0,0,0,"IGJ"
"16527","XLOC_016528",3729.05,3643.34,3893.09,7025.96,7152.31,4712.74,"GRSF1"
"16528","XLOC_016529",9.72487,4.77085,7.6718,3.62412,0,2.83957,"GC"
"16529","XLOC_016530",177.7,171.75,156.226,262.145,202.964,167.535,"ADAMTS3"
"16530","XLOC_016531",630.349,603.512,582.359,380.532,437.153,360.625,"COX18"
"16531","XLOC_016532",4769.61,4566.49,3852.64,4817.66,4798.27,3962.15,"ANKRD17"
"16532","XLOC_016533",17.6816,12.7223,13.9487,36.2412,53.7767,36.9144,"RASSF6"
"16533","XLOC_016534",1.76816,3.9757,2.78975,0,0,0,"PF4"
"16534","XLOC_016535",1.76816,3.9757,3.48718,0,0,0,"PPBP"
"16535","XLOC_016536",2719.43,2662.13,2777.19,106.307,102.349,78.5614,"CXCL5"
"16536","XLOC_016537",87.5238,81.1044,92.7591,13.2884,29.4905,8.51871,"CXCL3"
"16537","XLOC_016538",0,0.795141,0.697436,0,0,0,"PPBPL2"
"16538","XLOC_016539",17.6816,21.4688,18.8308,0,1.73473,4.73262,"CXCL2"
"16539","XLOC_016540",2.65224,0.795141,0.697436,0,0,0,"BTC"
"16540","XLOC_016541",993.705,996.312,1019.65,1235.82,1349.62,873.641,"RCHY1"
"16541","XLOC_016542",54.8129,58.0453,58.5847,9.66432,10.4084,7.57219,"CDKL2"
"16542","XLOC_016543",11188,10600.8,10988.1,8723.25,8774.28,6499.78,"G3BP2"
"16543","XLOC_016544",6.18855,6.36113,9.76411,15.7045,5.2042,7.57219,"PPEF2"
"16544","XLOC_016545",65.4219,69.1773,62.0718,66.4422,83.2672,51.1123,"NAAA"
"16545","XLOC_016546",2227,2165.17,2060.92,1740.78,1602.89,1050.64,"SDAD1"
"16546","XLOC_016547",0.884079,0,0,0,0,0,"CXCL9"
"16547","XLOC_016548",0,0,0.697436,0,0,0,"CXCL10"
"16548","XLOC_016549",0,0,0,0,0,0,"CXCL11"
"16549","XLOC_016550",2473.65,2488.79,2533.79,2439.03,2530.98,1590.16,"NUP54"
"16550","XLOC_016551",2432.99,2148.47,2060.23,2378.63,2858.84,2186.47,"SCARB2"
"16551","XLOC_016552",2.65224,2.38542,1.39487,1.20804,0,0,"CCDC158"
"16552","XLOC_016553",9.72487,2.38542,6.27693,9.66432,6.93893,4.73262,"SOWAHB"
"16553","XLOC_016554",3815.69,3816.68,3480.21,5163.16,5414.1,4370.1,"CCNI"
"16554","XLOC_016555",661.291,573.297,590.729,527.913,598.483,478.941,"CNOT6L"
"16555","XLOC_016556",1199.7,1194.3,1140.31,809.386,801.447,654.048,"PAQR3"
"16556","XLOC_016557",0,0,0,0,0,0,"NAA11"
"16557","XLOC_016558",0,0,0,0,0,0,"GK2"
"16558","XLOC_016559",277.601,318.056,269.21,353.956,331.334,265.027,"ANTXR2"
"16559","XLOC_016560",36.2472,37.3716,36.9641,16.9126,19.0821,11.3583,"PRKG2"
"16560","XLOC_016561",43.3199,48.5036,38.359,616.1,487.46,307.62,"RASGEF1B"
"16561","XLOC_016562",16207.8,15826.5,16638,16012.6,15950.9,10724.1,"HNRNPD"
"16562","XLOC_016563",8974.29,8949.31,9624.62,12454.9,13669.7,8140.1,"HNRPDL"
"16563","XLOC_016564",83.1034,80.3092,65.559,3533.52,3589.16,2871.75,"TMEM150C"
"16564","XLOC_016565",0,0,0,3.62412,5.2042,4.73262,"LINC00575"
"16565","XLOC_016566",175.932,182.087,149.949,628.18,709.506,609.561,"SCD5"
"16566","XLOC_016567",0,0,0,0,0,0,"MIR575"
"16567","XLOC_016568",2678.76,2611.24,2302.24,4928.8,4914.5,3943.22,"SEC31A"
"16568","XLOC_016569",1197.93,1090.14,1159.84,1053.41,1115.43,888.785,"LOC100499177"
"16569","XLOC_016570",407.561,376.897,420.554,727.24,714.71,576.433,"LIN54"
"16570","XLOC_016571",33.595,34.1911,28.5949,31.409,45.1031,35.9679,"PLAC8"
"16571","XLOC_016572",408.445,452.435,442.872,334.627,308.783,233.791,"COQ2"
"16572","XLOC_016573",144.105,151.077,133.908,66.4422,55.5115,69.0962,"HPSE"
"16573","XLOC_016574",202.454,190.834,198.072,283.889,274.088,229.059,"HELQ"
"16574","XLOC_016575",1268.65,1187.15,1257.48,1024.42,1131.05,872.695,"FAM175A"
"16575","XLOC_016576",0.884079,0,0,0,0,0.946523,"NKX6-1"
"16576","XLOC_016577",2255.29,2049.08,1837.05,3465.86,3103.44,2920.02,"WDFY3"
"16577","XLOC_016578",108.742,99.3926,101.826,299.594,298.374,274.492,"MAPK10"
"16578","XLOC_016579",0.884079,0.795141,0.697436,1.20804,0,0,"SLC10A6"
"16579","XLOC_016580",19.4497,16.698,17.4359,4.83216,19.0821,9.46523,"C4orf36"
"16580","XLOC_016581",46.8562,41.3473,40.4513,44.6975,52.042,62.4705,"LOC100506746"
"16581","XLOC_016582",258.151,234.567,215.508,256.104,225.515,218.647,"KLHL8"
"16582","XLOC_016583",11.493,8.74655,9.76411,4.83216,5.2042,17.0374,"HSD17B13"
"16583","XLOC_016584",240.47,249.674,263.631,369.66,374.702,273.545,"HSD17B11"
"16584","XLOC_016585",77.799,64.4064,52.3077,54.3618,55.5115,39.754,"SPARCL1"
"16585","XLOC_016586",80.4512,63.6113,76.0206,38.6573,29.4905,20.8235,"ABCG2"
"16586","XLOC_016587",284.674,256.831,260.841,2257.83,2223.93,1968.77,"PPM1K"
"16587","XLOC_016588",1014.04,998.697,1071.96,1113.81,1087.68,754.379,"PIGY"
"16588","XLOC_016589",68.9582,52.4793,71.836,74.8984,60.7157,61.524,"NAP1L5"
"16589","XLOC_016590",459.721,430.966,435.898,347.915,326.13,300.994,"FAM13A"
"16590","XLOC_016591",52.1607,56.455,45.3334,21.7447,20.8168,32.1818,"GPRIN3"
"16591","XLOC_016592",285.558,286.251,252.472,97.8512,93.6756,83.2941,"SNCA"
"16592","XLOC_016593",0,0,0,1.20804,10.4084,4.73262,"HPGDS"
"16593","XLOC_016594",41.5517,51.6842,40.4513,381.74,258.475,195.93,"UNC5C"
"16594","XLOC_016595",1.76816,2.38542,2.09231,0,1.73473,0,"C4orf37"
"16595","XLOC_016596",573.767,582.043,578.872,288.721,270.618,251.775,"TSPAN5"
"16596","XLOC_016597",4597.21,4552.18,4960.87,4316.32,4479.08,2873.65,"EIF4E"
"16597","XLOC_016598",6222.15,6318.19,6477.79,7012.67,7275.47,5827.74,"ADH5"
"16598","XLOC_016599",2.65224,6.36113,2.09231,9.66432,3.46947,2.83957,"ADH4"
"16599","XLOC_016600",0,0,0,0,0,0,"PCNAP1"
"16600","XLOC_016601",6.18855,11.9271,4.88206,14.4965,6.93893,9.46523,"ADH6"
"16601","XLOC_016602",1.76816,4.77085,3.48718,4.83216,3.46947,5.67914,"ADH1A"
"16602","XLOC_016603",0.884079,0.795141,0,1.20804,0,0,"ADH1B"
"16603","XLOC_016604",0,0,0,0,0,0,"ADH1C"
"16604","XLOC_016605",0,0,0,0,0,0,"ADH7"
"16605","XLOC_016606",167.091,157.438,175.057,250.064,234.189,166.588,"RG9MTD2"
"16606","XLOC_016607",662.175,717.217,723.242,1009.92,1068.6,699.481,"LAMTOR3"
"16607","XLOC_016608",581.724,564.55,525.867,874.621,914.205,719.358,"DNAJB14"
"16608","XLOC_016609",10029,10328.9,11269.2,9125.53,9504.6,7220.08,"H2AFZ"
"16609","XLOC_016610",188.309,181.292,191.098,326.171,277.557,121.155,"DDIT4L"
"16610","XLOC_016611",9.72487,1.59028,4.88206,6.0402,5.2042,2.83957,"EMCN"
"16611","XLOC_016612",1372.09,1226.9,1247.02,849.252,938.491,675.818,"PPP3CA"
"16612","XLOC_016613",541.941,562.165,506.339,3328.15,2983.74,1803.13,"SLC39A8"
"16613","XLOC_016614",992.821,961.325,922.011,467.511,549.91,442.973,"MANBA"
"16614","XLOC_016615",7715.36,7664.36,7897.07,8312.52,8455.09,5910.09,"UBE2D3"
"16615","XLOC_016616",50.3925,46.9133,49.518,38.6573,38.1641,49.2192,"SLC9B1"
"16616","XLOC_016617",69.8423,75.5384,59.2821,67.6502,79.7977,71.9358,"SLC9B2"
"16617","XLOC_016618",741.742,760.95,784.616,562.946,579.401,456.224,"BDH2"
"16618","XLOC_016619",2737.99,2579.44,2306.42,3550.43,3410.49,2677.71,"CENPE"
"16619","XLOC_016620",70.7263,62.8161,46.7282,8.45628,19.0821,5.67914,"TACR3"
"16620","XLOC_016621",208.643,192.424,192.492,53.1537,41.6336,60.5775,"CXXC4"
"16621","XLOC_016622",909.718,923.954,974.319,1348.17,1441.56,953.149,"PPA2"
"16622","XLOC_016623",321.805,345.886,313.846,461.471,464.909,295.315,"INTS12"
"16623","XLOC_016624",409.329,381.668,361.272,616.1,667.872,539.518,"TBCK"
"16624","XLOC_016625",0,0,0,0,0,0,"LOC100507096"
"16625","XLOC_016626",15.9134,11.9271,13.9487,6.0402,0,3.78609,"DKK2"
"16626","XLOC_016627",3733.47,3736.37,3775.22,3958.75,3955.19,3147.19,"PAPSS1"
"16627","XLOC_016628",22.9861,9.54169,6.97436,10.8724,6.93893,1.89305,"LEF1"
"16628","XLOC_016629",5.30448,6.36113,5.57949,2.41608,8.67367,8.51871,"LOC285456"
"16629","XLOC_016630",54.8129,54.8647,57.1898,128.052,159.595,123.048,"AGXT2L1"
"16630","XLOC_016631",192.729,169.365,156.923,49.5296,55.5115,56.7914,"COL25A1"
"16631","XLOC_016632",32.7109,38.1668,24.4103,15.7045,15.6126,30.2887,"1/2-SBSRNA4"
"16632","XLOC_016633",487.128,502.529,571.898,291.137,272.353,196.877,"CASP6"
"16633","XLOC_016634",760.308,715.627,675.119,572.611,588.075,488.406,"PLA2G12A"
"16634","XLOC_016635",1.76816,0,0,0,0,0,"CFI"
"16635","XLOC_016636",3442.6,3303.02,3257.03,2590.04,2636.79,2047.33,"ELOVL6"
"16636","XLOC_016637",4.4204,1.59028,4.88206,1326.43,1462.38,1327.97,"PITX2"
"16637","XLOC_016638",71.6104,77.9238,64.1642,61.61,57.2462,56.7914,"TIFA"
"16638","XLOC_016639",0,0,0,1.20804,0,0,"NEUROG2"
"16639","XLOC_016640",1552.44,1568.02,1421.38,1174.21,1276.76,1043.07,"C4orf21"
"16640","XLOC_016641",0,0,0,0,0,0,"MIR367"
"16641","XLOC_016642",0,3.9757,2.09231,7.24824,1.73473,0.946523,"MIR302D"
"16642","XLOC_016643",0,0,0.697436,0,0,1.89305,"MIR302A"
"16643","XLOC_016644",2.65224,1.59028,1.39487,1.20804,3.46947,2.83957,"MIR302C"
"16644","XLOC_016645",0,0,0,0,0,0,"MIR302B"
"16645","XLOC_016646",396.068,309.31,332.677,2528.43,2537.91,1965.93,"CAMK2D"
"16646","XLOC_016647",148.525,137.559,131.118,10.8724,8.67367,17.9839,"ARSJ"
"16647","XLOC_016648",1.76816,2.38542,0,14.4965,15.6126,4.73262,"NDST4"
"16648","XLOC_016649",46.8562,34.9862,33.477,55.5698,45.1031,49.2192,"TRAM1L1"
"16649","XLOC_016650",250.194,194.81,194.585,89.3949,78.063,96.5454,"PRSS12"
"16650","XLOC_016651",2375.52,2443.47,2340.6,1302.27,1155.33,1011.83,"SEC24D"
"16651","XLOC_016652",1022,981.999,1046.85,642.677,796.243,660.673,"C4orf3"
"16652","XLOC_016653",0,0,0,3.62412,1.73473,2.83957,"FABP2"
"16653","XLOC_016654",213.063,216.278,177.149,163.085,152.657,383.342,"FLJ14186"
"16654","XLOC_016655",1043.21,1007.44,949.908,442.142,591.544,512.069,"PDE5A"
"16655","XLOC_016656",2361.38,2364.75,2422.89,2006.55,2043.52,1397.07,"MAD2L1"
"16656","XLOC_016657",348.327,366.56,253.867,107.516,119.697,101.278,"PRDM5"
"16657","XLOC_016658",66.3059,67.587,49.518,18.1206,13.8779,14.1979,"NDNF"
"16658","XLOC_016659",4.4204,10.3368,4.88206,8.45628,13.8779,13.2513,"TNIP3"
"16659","XLOC_016660",15.9134,26.2397,27.2,15.7045,17.3473,15.1444,"QRFPR"
"16660","XLOC_016661",5212.53,5270.99,5168.7,7672.26,7415.99,5372.47,"ANXA5"
"16661","XLOC_016662",14.1453,24.6494,19.5282,1.20804,0,0.946523,"TMEM155"
"16662","XLOC_016663",3440.84,3283.14,3416.04,3619.29,3750.49,2478,"CCNA2"
"16663","XLOC_016664",514.534,457.206,446.359,608.852,643.586,477.048,"BBS7"
"16664","XLOC_016665",23.8701,24.6494,16.041,15.7045,20.8168,8.51871,"TRPC3"
"16665","XLOC_016666",0,0,0,3.62412,8.67367,2.83957,"IL2"
"16666","XLOC_016667",0,0,0,0,0,0,"IL21"
"16667","XLOC_016668",4.4204,3.9757,2.78975,1.20804,0,2.83957,"CETN4P"
"16668","XLOC_016669",635.653,570.116,501.457,103.891,114.492,83.2941,"NUDT6"
"16669","XLOC_016670",2150.96,1948.89,1731.04,2425.74,2223.93,1606.25,"ANKRD50"
"16670","XLOC_016671",422.59,405.522,417.067,924.15,987.063,638.903,"MFSD8"
"16671","XLOC_016672",2081.12,2124.62,2146.01,1895.41,2043.52,1391.39,"PGRMC2"
"16672","XLOC_016673",231.629,234.567,263.631,305.634,369.498,256.508,"SCLT1"
"16673","XLOC_016674",121.119,102.573,96.2462,199.326,235.924,154.283,"PABPC4L"
"16674","XLOC_016675",2522.28,2417.23,2323.86,338.251,379.907,348.321,"PCDH18"
"16675","XLOC_016676",0,0,0,0,0,0,"LOC641365"
"16676","XLOC_016677",3149.09,3056.52,2931.33,2129.77,2105.97,1545.67,"SLC7A11"
"16677","XLOC_016678",1262.47,1245.99,1164.72,2016.22,2182.29,1529.58,"ELF2"
"16678","XLOC_016679",63.6537,58.8404,68.3488,10.8724,34.6947,17.9839,"C4orf49"
"16679","XLOC_016680",440.271,461.977,474.257,451.807,539.502,355.893,"NDUFC1"
"16680","XLOC_016681",174.164,133.584,126.933,2335.14,2073.01,1620.45,"SETD7"
"16681","XLOC_016682",124.655,137.559,111.59,967.64,1030.43,1127.31,"MAML3"
"16682","XLOC_016683",6.18855,6.36113,2.09231,8.45628,8.67367,15.1444,"LOC100129858"
"16683","XLOC_016684",570.231,532.744,485.416,862.54,1144.92,831.048,"CLGN"
"16684","XLOC_016685",5.30448,8.74655,6.27693,12.0804,32.9599,13.2513,"UCP1"
"16685","XLOC_016686",110.51,87.4655,104.615,1516.09,1533.5,1444.39,"TBC1D9"
"16686","XLOC_016687",137.916,137.559,102.523,228.319,228.985,209.182,"RNF150"
"16687","XLOC_016688",7.07263,5.56599,8.36924,2.41608,3.46947,5.67914,"INPP4B"
"16688","XLOC_016689",5.30448,3.9757,1.39487,19.3286,19.0821,15.1444,"FREM3"
"16689","XLOC_016690",2.65224,3.9757,0.697436,38.6573,12.1431,19.877,"GYPE"
"16690","XLOC_016691",0,0,0,88.1869,46.8378,53.0053,"GYPB"
"16691","XLOC_016692",0,0,0,15.7045,20.8168,3.78609,"GYPA"
"16692","XLOC_016693",9.72487,2.38542,4.88206,45.9055,45.1031,35.0214,"LOC646576"
"16693","XLOC_016694",258.151,252.855,269.908,376.908,357.355,201.609,"ANAPC10"
"16694","XLOC_016695",2673.46,2511.06,2468.23,3529.89,3237.01,2820.64,"OTUD4"
"16695","XLOC_016696",267.876,282.275,240.616,335.835,268.884,366.305,"ZNF827"
"16696","XLOC_016697",0,0,0,0,0,0,"LOC100505545"
"16697","XLOC_016698",108.742,93.0315,89.2719,181.206,173.473,123.048,"SLC10A7"
"16698","XLOC_016699",2.65224,3.18056,7.6718,4.83216,15.6126,6.62566,"TTC29"
"16699","XLOC_016700",403.14,380.077,357.785,475.968,534.298,408.898,"PRMT10"
"16700","XLOC_016701",46.8562,36.5765,34.1744,10.8724,3.46947,8.51871,"NR3C2"
"16701","XLOC_016702",5070.19,4646.01,3981.66,7402.87,7769.87,7383.83,"LRBA"
"16702","XLOC_016703",1958.24,1804.97,1759.63,1633.27,1318.4,1233.32,"SH3D19"
"16703","XLOC_016704",377.502,407.112,369.641,315.298,274.088,284.904,"PET112"
"16704","XLOC_016705",630.349,639.293,638.852,873.412,943.695,751.54,"FBXW7"
"16705","XLOC_016706",0,0,0,0,0,0,"MIR3140"
"16706","XLOC_016707",20.3338,28.6251,20.9231,93.019,71.1241,67.2032,"TMEM154"
"16707","XLOC_016708",61.8855,61.2259,62.7693,102.683,138.779,112.636,"TIGD4"
"16708","XLOC_016709",2.65224,5.56599,2.09231,7.24824,6.93893,4.73262,"ANXA2P1"
"16709","XLOC_016710",150.293,182.882,158.318,25.3688,12.1431,20.8235,"RNF175"
"16710","XLOC_016711",3836.9,3853.25,4076.52,328.587,303.578,371.037,"SFRP2"
"16711","XLOC_016712",43.3199,46.1182,36.9641,8.45628,10.4084,5.67914,"DCHS2"
"16712","XLOC_016713",2022.77,2041.92,2030.94,7596.15,7955.49,4854.72,"PLRG1"
"16713","XLOC_016714",0.884079,0,0.697436,9.66432,6.93893,1.89305,"FGA"
"16714","XLOC_016715",0.884079,0.795141,1.39487,0,0,0,"FGG"
"16715","XLOC_016716",663.944,609.873,578.175,1036.5,1028.7,768.577,"MAP9"
"16716","XLOC_016717",0,0,0,0,0,0,"ACCN5"
"16717","XLOC_016718",66.3059,69.1773,60.677,177.582,180.412,110.743,"CTSO"
"16718","XLOC_016719",83.9875,74.7433,68.3488,442.142,501.338,431.615,"PDGFC"
"16719","XLOC_016720",5.30448,7.15627,1.39487,48.3216,26.021,12.3048,"FAM198B"
"16720","XLOC_016721",1414.53,1341.4,1325.13,1230.99,1337.48,816.85,"C4orf46"
"16721","XLOC_016722",1418.06,1357.31,1477.17,1079.99,1132.78,786.561,"PPID"
"16722","XLOC_016723",0,0,0,0,0,0.946523,"C4orf45"
"16723","XLOC_016724",0,0,0,0,0,0,"MIR3688-1"
"16724","XLOC_016725",21.2179,21.4688,14.6462,93.019,79.7977,70.0427,"FSTL5"
"16725","XLOC_016726",480.939,454.026,414.277,363.62,345.212,260.294,"NAF1"
"16726","XLOC_016727",334.182,345.091,401.723,1029.25,1155.33,790.347,"NPY1R"
"16727","XLOC_016728",0.884079,0,0,0,0,0,"TKTL2"
"16728","XLOC_016729",463.258,394.39,337.559,359.996,313.987,287.743,"MARCH1"
"16729","XLOC_016730",0,0,0,0,0,0.946523,"ANP32C"
"16730","XLOC_016731",13.2612,13.5174,11.8564,7.24824,10.4084,1.89305,"TRIM61"
"16731","XLOC_016732",442.04,394.39,392.657,478.384,452.765,410.791,"TMEM192"
"16732","XLOC_016733",1.76816,3.18056,1.39487,0,1.73473,0,"GK3P"
"16733","XLOC_016734",49.5084,48.5036,53.7026,93.019,111.023,66.2566,"SPOCK3"
"16734","XLOC_016735",161.787,148.691,101.826,31.409,45.1031,35.9679,"DDX60"
"16735","XLOC_016736",128.191,100.983,73.2308,8.45628,1.73473,11.3583,"DDX60L"
"16736","XLOC_016737",1233.29,1124.33,1183.55,1522.13,1759.02,1374.35,"CBR4"
"16737","XLOC_016738",401.372,399.956,399.631,2060.92,2260.36,2053.01,"SH3RF1"
"16738","XLOC_016739",579.072,518.432,510.523,611.268,678.281,558.449,"NEK1"
"16739","XLOC_016740",633.001,581.248,642.339,634.221,565.523,467.583,"C4orf27"
"16740","XLOC_016741",191.845,194.014,202.257,349.123,362.559,326.551,"LOC100506085"
"16741","XLOC_016742",406.676,409.498,379.405,1135.56,1247.27,1150.97,"MFAP3L"
"16742","XLOC_016743",415.517,388.029,406.605,2091.12,2194.44,1673.45,"AADAT"
"16743","XLOC_016744",0,0,0,0,0,0,"HSP90AA6P"
"16744","XLOC_016745",4365.58,4221.4,4430.81,6948.64,7242.51,5541.89,"HMGB2"
"16745","XLOC_016746",0,0,0,0,0,0,"SCRG1"
"16746","XLOC_016747",0,0,0,1.20804,0,1.89305,"HAND2"
"16747","XLOC_016748",83.9875,97.8023,108.8,167.917,211.637,175.107,"FBXO8"
"16748","XLOC_016749",27.4065,29.4202,43.9385,21.7447,17.3473,22.7166,"HPGD"
"16749","XLOC_016750",1.76816,2.38542,1.39487,3.62412,8.67367,7.57219,"GLRA3"
"16750","XLOC_016751",169.743,144.716,141.58,951.935,1165.74,790.347,"GPM6A"
"16751","XLOC_016752",0,0,0,0,1.73473,0.946523,"SPATA4"
"16752","XLOC_016753",0,0,0.697436,285.097,395.519,303.834,"ASB5"
"16753","XLOC_016754",21.2179,18.2882,25.1077,12.0804,13.8779,4.73262,"VEGFC"
"16754","XLOC_016755",195.382,223.435,184.821,281.473,274.088,204.449,"AGA"
"16755","XLOC_016756",0,0,0,0,0,0,"LINC00290"
"16756","XLOC_016757",239.585,229.001,255.262,108.724,86.7367,106.957,"MGC45800"
"16757","XLOC_016758",961.878,970.867,1014.77,1249.11,1280.23,1135.83,"DCTD"
"16758","XLOC_016759",17.6816,9.54169,8.36924,20.5367,19.0821,24.6096,"C4orf38"
"16759","XLOC_016760",286.442,236.952,331.98,347.915,392.05,270.706,"CLDN22"
"16760","XLOC_016761",0,0,0,1.20804,1.73473,0,"CLDN24"
"16761","XLOC_016762",0.884079,3.18056,4.88206,3.62412,0,1.89305,"LOC389247"
"16762","XLOC_016763",754.12,699.724,739.98,809.386,839.611,559.395,"RWDD4"
"16763","XLOC_016764",16.7975,22.2639,14.6462,6.0402,3.46947,11.3583,"ENPP6"
"16764","XLOC_016765",4.4204,4.77085,4.88206,1.20804,0,0.946523,"LOC728175"
"16765","XLOC_016766",196.266,167.775,170.174,82.1467,112.758,106.957,"IRF2"
"16766","XLOC_016767",2228.76,2181.87,2454.28,2558.63,2426.89,1719.83,"CASP3"
"16767","XLOC_016768",2739.76,2664.52,2766.73,1791.52,2000.15,1214.39,"MLF1IP"
"16768","XLOC_016769",320.037,332.369,301.293,143.757,98.8798,102.225,"ACSL1"
"16769","XLOC_016770",0.884079,0,0,0,0,0,"SLED1"
"16770","XLOC_016771",1.76816,6.36113,6.97436,8.45628,6.93893,8.51871,"LOC731424"
"16771","XLOC_016772",0,0,0,0,0,0,"MIR3945"
"16772","XLOC_016773",0,0,0,0,0,0,"LOC100506229"
"16773","XLOC_016774",1946.74,1727.05,1648.74,1373.54,1427.69,1134.88,"KIAA1430"
"16774","XLOC_016775",90.1761,85.0801,66.2565,208.991,182.147,156.176,"LRP2BP"
"16775","XLOC_016776",709.916,714.037,711.385,583.483,685.22,446.759,"UFSP2"
"16776","XLOC_016777",72.4945,86.6704,69.0462,2.41608,10.4084,4.73262,"CCDC110"
"16777","XLOC_016778",121.119,120.861,121.354,83.3547,67.6546,90.8662,"PDLIM3"
"16778","XLOC_016779",1195.28,1199.07,1150.07,25.3688,26.021,19.877,"SORBS2"
"16779","XLOC_016780",5.30448,3.18056,3.48718,2.41608,5.2042,2.83957,"FLJ38576"
"16780","XLOC_016781",5.30448,4.77085,2.78975,2.41608,5.2042,0.946523,"LOC285441"
"16781","XLOC_016782",7.07263,7.15627,3.48718,7.24824,6.93893,8.51871,"MTNR1A"
"16782","XLOC_016783",6393.66,5750.46,4797.67,3323.32,2723.53,3049.7,"FAT1"
"16783","XLOC_016784",26.5224,26.2397,18.8308,25.3688,10.4084,27.4492,"LOC339975"
"16784","XLOC_016785",761.192,768.901,707.898,64.0261,41.6336,35.9679,"TRIML2"
"16785","XLOC_016786",0,0,0.697436,0,0,3.78609,"FRG2"
"16786","XLOC_016787",0,0,0,0,0,0,"TMPRSS11E"
"16787","XLOC_016788",0,0,0,0,0,0,"UGT2B10"
"16788","XLOC_016789",0,0,0,0,0,0,"YTHDC1"
"16789","XLOC_016790",0,0,0,0,0,0,"UGT2B15,UGT2B17"
"16790","XLOC_016791",0,0,0,0,0,0,"UGT2A3"
"16791","XLOC_016792",0,0,0,0,0,0,"UGT2B10"
"16792","XLOC_016793",0,0,0,0,0,0,"MGC39584"
"16793","XLOC_016794",0,0,0,0,0,0,"MAFIP"
"16794","XLOC_016795",785.946,742.662,710.688,287.513,315.721,472.315,"PLEKHG4B"
"16795","XLOC_016796",0,0,0,0,0,0,"LRRC14B"
"16796","XLOC_016797",668.364,676.665,696.739,351.539,286.231,382.395,"SDHA"
"16797","XLOC_016798",741.742,813.429,878.073,758.649,742.466,679.604,"AHRR,PDCD6"
"16798","XLOC_016799",375.734,368.15,375.918,352.747,359.09,438.24,"EXOC3"
"16799","XLOC_016800",139.685,180.497,133.908,131.676,128.37,159.962,"CEP72"
"16800","XLOC_016801",960.994,1008.24,1035,813.011,723.384,575.486,"TRIP13"
"16801","XLOC_016802",12.3771,8.74655,7.6718,2.41608,6.93893,9.46523,"NKD2"
"16802","XLOC_016803",0.884079,0.795141,0,0,0,0,"SLC6A19"
"16803","XLOC_016804",0,0,0,0,0,0,"SLC6A18"
"16804","XLOC_016805",438.503,429.376,497.97,235.568,218.576,348.321,"NDUFS6"
"16805","XLOC_016806",1.76816,2.38542,0.697436,0,0,0.946523,"C5orf38"
"16806","XLOC_016807",0.884079,1.59028,2.78975,2.41608,0,1.89305,"IRX1"
"16807","XLOC_016808",0,0,0,0,0,0,"LOC340094"
"16808","XLOC_016809",149.409,155.052,136,20.5367,41.6336,44.4866,"ADAMTS16"
"16809","XLOC_016810",3172.08,3043.8,2816.95,3185.6,2947.31,2449.6,"KIAA0947"
"16810","XLOC_016811",18.5657,13.5174,11.159,2.41608,5.2042,0.946523,"UBE2QL1"
"16811","XLOC_016812",33.595,22.2639,31.3846,6.0402,1.73473,4.73262,"LOC255167"
"16812","XLOC_016813",517.186,478.675,484.718,224.695,204.699,191.198,"SRD5A1"
