"","tracking_id","ES_1","ES_0","ES_2","DefEnd_1","DefEnd_0","DefEnd_2","gene_short_name","es_mean","de_mean","xlog2","tstat","p","Bonf_p"
"10002","XLOC_010003",0,0,0,1.20804,0,0,"TTR",0,0.40268,Inf,-1,0.422649730810374,1
"10067","XLOC_010068",0,0,0,0,0,0.946523,"SERPINB11",0,0.315507666666667,Inf,-1,0.422649730810374,1
"10094","XLOC_010095",0,0,0,0,0,0.946523,"KCNG2",0,0.315507666666667,Inf,-1,0.422649730810374,1
"10120","XLOC_010121",0,0,0,0,0,0.946523,"LOC100192426",0,0.315507666666667,Inf,-1,0.422649730810374,1
"10242","XLOC_010243",0,0,0,1.20804,0,0.946523,"FAM69C",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"10346","XLOC_010347",0,0,0,0,0,1.89305,"CATSPERD",0,0.631016666666667,Inf,-1,0.422649730810374,1
"10461","XLOC_010462",0,0,0,0,1.73473,0.946523,"NANOS3",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"10613","XLOC_010614",0,0,0,0,1.73473,1.89305,"HAMP",0,1.20926,Inf,-1.9943107535757,0.184279834659855,1
"10785","XLOC_010786",0,0,0,2.41608,6.93893,19.877,"IGFL1",0,9.74400333333333,Inf,-1.86237703299714,0.203592107252442,1
"10794","XLOC_010795",0,0,0,0,0,0.946523,"MIR3190",0,0.315507666666667,Inf,-1,0.422649730810374,1
"10852","XLOC_010853",0,0,0,1.20804,0,0.946523,"SNORD32A",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"10996","XLOC_010997",0,0,0,1.20804,0,0,"LILRP2",0,0.40268,Inf,-1,0.422649730810374,1
"11027","XLOC_011028",0,0,0,0,1.73473,0,"GALP",0,0.578243333333333,Inf,-1,0.422649730810374,1
"11143","XLOC_011144",0,0,0,0,0,0.946523,"MIR637",0,0.315507666666667,Inf,-1,0.422649730810374,1
"11565","XLOC_011566",0,0,0,0,0,0.946523,"CEACAM20",0,0.315507666666667,Inf,-1,0.422649730810374,1
"11572","XLOC_011573",0,0,0,10.8724,15.6126,19.877,"CKM",0,15.454,Inf,-5.94244410754848,0.0271696633457057,1
"11647","XLOC_011648",0,0,0,0,0,1.89305,"CGB8",0,0.631016666666667,Inf,-1,0.422649730810374,1
"11689","XLOC_011690",0,0,0,0,0,4.73262,"ASPDH",0,1.57754,Inf,-1,0.422649730810374,1
"11699","XLOC_011700",0,0,0,1.20804,0,0,"KLKP1",0,0.40268,Inf,-1,0.422649730810374,1
"11749","XLOC_011750",0,0,0,1.20804,0,0,"VN1R4",0,0.40268,Inf,-1,0.422649730810374,1
"11783","XLOC_011784",0,0,0,0,1.73473,0.946523,"TMEM150B",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"11928","XLOC_011929",0,0,0,0,0,0.946523,"MIR4263",0,0.315507666666667,Inf,-1,0.422649730810374,1
"11949","XLOC_011950",0,0,0,0,0,0.946523,"LINC00486",0,0.315507666666667,Inf,-1,0.422649730810374,1
"11958","XLOC_011959",0,0,0,7.24824,5.2042,4.73262,"QPCT",0,5.72835333333333,Inf,-7.41975977000676,0.0176839742408521,1
"12137","XLOC_012138",0,0,0,12.0804,6.93893,5.67914,"VWA3B",0,8.23282333333333,Inf,-4.20501033475385,0.0521683227812436,1
"12153","XLOC_012154",0,0,0,1.20804,0,3.78609,"IL1RL2",0,1.66471,Inf,-1.49094517359518,0.274470000685727,1
"12156","XLOC_012157",0,0,0,9.66432,1.73473,5.67914,"IL18RAP",0,5.69273,Inf,-2.48690137877185,0.130723875199925,1
"12182","XLOC_012183",0,0,0,0,0,0.946523,"LIMS3,LIMS3-LOC440895,LOC440895",0,0.315507666666667,Inf,-1,0.422649730810374,1
"12210","XLOC_012211",0,0,0,1.20804,0,0,"LOC440900",0,0.40268,Inf,-1,0.422649730810374,1
"12295","XLOC_012296",0,0,0,26.5769,15.6126,22.7166,"TBR1",0,21.6353666666667,Inf,-6.73797720019789,0.0213242585328861,1
"12336","XLOC_012337",0,0,0,0,1.73473,0,"HOXD10",0,0.578243333333333,Inf,-1,0.422649730810374,1
"12338","XLOC_012339",0,0,0,1.20804,3.46947,1.89305,"HOXD8",0,2.19018666666667,Inf,-3.27132396773625,0.0821007501233606,1
"12340","XLOC_012341",0,0,0,1.20804,0,0,"HOXD4",0,0.40268,Inf,-1,0.422649730810374,1
"12399","XLOC_012400",0,0,0,1.20804,0,1.89305,"CDK15",0,1.03369666666667,Inf,-1.86795066619345,0.202722873511239,1
"12426","XLOC_012427",0,0,0,2.41608,0,0.946523,"LOC100507443",0,1.12086766666667,Inf,-1.59465876063745,0.25183148676915,1
"12435","XLOC_012436",0,0,0,1.20804,1.73473,0.946523,"VWC2L",0,1.296431,Inf,-5.59317107046364,0.0305102998187393,1
"12463","XLOC_012464",0,0,0,1.20804,0,1.89305,"LOC100129175",0,1.03369666666667,Inf,-1.86795066619345,0.202722873511239,1
"12491","XLOC_012492",0,0,0,1.20804,0,0,"WDR69",0,0.40268,Inf,-1,0.422649730810374,1
"12498","XLOC_012499",0,0,0,3.62412,0,1.89305,"LOC151484",0,1.83905666666667,Inf,-1.7572705020866,0.220950444808976,1
"12591","XLOC_012592",0,0,0,0,0,0.946523,"MIR4261",0,0.315507666666667,Inf,-1,0.422649730810374,1
"12593","XLOC_012594",0,0,0,0,0,0.946523,"SNORA80B",0,0.315507666666667,Inf,-1,0.422649730810374,1
"12599","XLOC_012600",0,0,0,1.20804,0,0,"MIR4429",0,0.40268,Inf,-1,0.422649730810374,1
"12659","XLOC_012660",0,0,0,0,0,0.946523,"C2orf71",0,0.315507666666667,Inf,-1,0.422649730810374,1
"12759","XLOC_012760",0,0,0,1.20804,0,0.946523,"BMP10",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"12760","XLOC_012761",0,0,0,14.4965,1.73473,13.2513,"GKN2",0,9.82751,Inf,-2.41918375100593,0.136691004203811,1
"12785","XLOC_012786",0,0,0,1.20804,0,0,"EGR4",0,0.40268,Inf,-1,0.422649730810374,1
"12833","XLOC_012834",0,0,0,1.20804,0,0,"PLGLB2",0,0.40268,Inf,-1,0.422649730810374,1
"12923","XLOC_012924",0,0,0,2.41608,1.73473,0.946523,"LOC100499194",0,1.699111,Inf,-4.00169116851468,0.0571466931241781,1
"12957","XLOC_012958",0,0,0,1.20804,1.73473,0.946523,"CFC1,CFC1B",0,1.296431,Inf,-5.59317107046364,0.0305102998187393,1
"13003","XLOC_013004",0,0,0,7.24824,0,1.89305,"ITGB6",0,3.04709666666667,Inf,-1.40387336749563,0.295492495108974,1
"13026","XLOC_013027",0,0,0,0,1.73473,0.946523,"ABCB11",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"13084","XLOC_013085",0,0,0,4.83216,5.2042,0.946523,"MSTN",0,3.660961,Inf,-2.68899306212157,0.114939931169034,1
"13143","XLOC_013144",0,0,0,0,1.73473,0,"MYL1",0,0.578243333333333,Inf,-1,0.422649730810374,1
"13158","XLOC_013159",0,0,0,0,1.73473,0,"TNP1",0,0.578243333333333,Inf,-1,0.422649730810374,1
"13170","XLOC_013171",0,0,0,1.20804,3.46947,7.57219,"CRYBA2",0,4.08323333333333,Inf,-2.19219136901436,0.159685287693443,1
"13213","XLOC_013214",0,0,0,146.173,78.063,71.9358,"GPR55",0,98.7239333333333,Inf,-4.14974230950452,0.0534569829739093,1
"13275","XLOC_013276",0,0,0,0,0,0.946523,"DEFB127",0,0.315507666666667,Inf,-1,0.422649730810374,1
"13314","XLOC_013315",0,0,0,0,0,0.946523,"MIR103A2",0,0.315507666666667,Inf,-1,0.422649730810374,1
"13361","XLOC_013362",0,0,0,0,5.2042,0,"PAX1",0,1.73473333333333,Inf,-1,0.422649730810374,1
"13398","XLOC_013399",0,0,0,1.20804,0,2.83957,"LOC149950",0,1.34920333333333,Inf,-1.63987759143317,0.242710174416243,1
"13408","XLOC_013409",0,0,0,0,0,0.946523,"BPIFA1",0,0.315507666666667,Inf,-1,0.422649730810374,1
"13684","XLOC_013685",0,0,0,0,3.46947,0.946523,"NKX2-2",0,1.47199766666667,Inf,-1.42161776230864,0.2910494182856,1
"13700","XLOC_013701",0,0,0,0,0,0.946523,"GGTLC1",0,0.315507666666667,Inf,-1,0.422649730810374,1
"13762","XLOC_013763",0,0,0,1.20804,0,0,"GHRH",0,0.40268,Inf,-1,0.422649730810374,1
"13771","XLOC_013772",0,0,0,2.41608,5.2042,0,"SNORA71D",0,2.54009333333333,Inf,-1.68933864481307,0.233216307772301,1
"13798","XLOC_013799",0,0,0,0,0,0.946523,"WFDC9",0,0.315507666666667,Inf,-1,0.422649730810374,1
"13919","XLOC_013920",0,0,0,1.20804,1.73473,0,"LINC00314",0,0.980923333333333,Inf,-1.91031554464698,0.196274810093423,1
"13990","XLOC_013991",0,0,0,0,1.73473,0,"UBASH3A",0,0.578243333333333,Inf,-1,0.422649730810374,1
"14016","XLOC_014017",0,0,0,1.20804,0,0,"KRTAP10-12",0,0.40268,Inf,-1,0.422649730810374,1
"14017","XLOC_014018",0,0,0,1.20804,1.73473,4.73262,"LOC100505746",0,2.55846333333333,Inf,-2.33083534425489,0.145060142955254,1
"14030","XLOC_014031",0,0,0,0,1.73473,1.89305,"TEKT4P2",0,1.20926,Inf,-1.9943107535757,0.184279834659855,1
"14113","XLOC_014114",0,0,0,0,0,0.946523,"LOC100133286",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14134","XLOC_014135",0,0,0,326.171,388.58,399.433,"LINC00479",0,371.394666666667,Inf,-16.2693683577079,0.00375669528822209,1
"14139","XLOC_014140",0,0,0,1.20804,0,0.946523,"C21orf128",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"14163","XLOC_014164",0,0,0,0,1.73473,0,"KRTAP12-2",0,0.578243333333333,Inf,-1,0.422649730810374,1
"14170","XLOC_014171",0,0,0,0,1.73473,0,"LINC00163",0,0.578243333333333,Inf,-1,0.422649730810374,1
"14188","XLOC_014189",0,0,0,0,0,0.946523,"CECR5-AS1",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14242","XLOC_014243",0,0,0,0,0,0.946523,"IGLL5",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14294","XLOC_014295",0,0,0,1.20804,0,0,"HORMAD2",0,0.40268,Inf,-1,0.422649730810374,1
"14319","XLOC_014320",0,0,0,1.20804,0,0.946523,"ISX",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"14462","XLOC_014463",0,0,0,0,0,0.946523,"GGT3P",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14478","XLOC_014479",0,0,0,0,0,0.946523,"LOC388849",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14504","XLOC_014505",0,0,0,1.20804,0,0,"CES5AP1",0,0.40268,Inf,-1,0.422649730810374,1
"14514","XLOC_014515",0,0,0,0,0,1.89305,"GSTT2",0,0.631016666666667,Inf,-1,0.422649730810374,1
"14539","XLOC_014540",0,0,0,0,1.73473,0,"C22orf31",0,0.578243333333333,Inf,-1,0.422649730810374,1
"14630","XLOC_014631",0,0,0,0,0,0.946523,"SNORD43",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14686","XLOC_014687",0,0,0,2.41608,0,0,"FLJ46257",0,0.80536,Inf,-1,0.422649730810374,1
"14752","XLOC_014753",0,0,0,12.0804,17.3473,12.3048,"TPRXL",0,13.9108333333333,Inf,-8.09026197304688,0.0149368373833706,1
"14798","XLOC_014799",0,0,0,7.24824,1.73473,0.946523,"ARPP21",0,3.309831,Inf,-1.66968683872622,0.236929668686566,1
"14864","XLOC_014865",0,0,0,0,0,0.946523,"CCR2",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14866","XLOC_014867",0,0,0,0,0,0.946523,"CCRL2",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14917","XLOC_014918",0,0,0,0,1.73473,0,"IQCF4",0,0.578243333333333,Inf,-1,0.422649730810374,1
"14918","XLOC_014919",0,0,0,0,0,0.946523,"IQCF3",0,0.315507666666667,Inf,-1,0.422649730810374,1
"14969","XLOC_014970",0,0,0,0,1.73473,1.89305,"GPR27",0,1.20926,Inf,-1.9943107535757,0.184279834659855,1
"14994","XLOC_014995",0,0,0,0,0,0.946523,"OR5H15",0,0.315507666666667,Inf,-1,0.422649730810374,1
"15005","XLOC_015006",0,0,0,1.20804,0,0,"TMEM30C",0,0.40268,Inf,-1,0.422649730810374,1
"15010","XLOC_015011",0,0,0,19.3286,24.2863,15.1444,"GPR128",0,19.5864333333333,Inf,-7.41296504841656,0.0177155505786606,1
"15020","XLOC_015021",0,0,0,2.41608,1.73473,2.83957,"ZPLD1",0,2.33012666666667,Inf,-7.24041324297411,0.0185463710677951,1
"15051","XLOC_015052",0,0,0,0,0,0.946523,"ZBTB20-AS1",0,0.315507666666667,Inf,-1,0.422649730810374,1
"15054","XLOC_015055",0,0,0,1.20804,5.2042,0,"IGSF11-AS1",0,2.13741333333333,Inf,-1.35920351949953,0.307054802140317,1
"15055","XLOC_015056",0,0,0,1.20804,0,1.89305,"C3orf30",0,1.03369666666667,Inf,-1.86795066619345,0.202722873511239,1
"15061","XLOC_015062",0,0,0,2.41608,0,1.89305,"PLA1A",0,1.43637666666667,Inf,-1.95721584408547,0.189452252767978,1
"15208","XLOC_015209",0,0,0,1.20804,0,0,"ARL14",0,0.40268,Inf,-1,0.422649730810374,1
"15264","XLOC_015265",0,0,0,0,1.73473,0.946523,"LOC339926",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"15268","XLOC_015269",0,0,0,1.20804,0,0,"LOC344887",0,0.40268,Inf,-1,0.422649730810374,1
"15282","XLOC_015283",0,0,0,0,0,0.946523,"RTP4",0,0.315507666666667,Inf,-1,0.422649730810374,1
"15356","XLOC_015357",0,0,0,1.20804,0,0,"WNT7A",0,0.40268,Inf,-1,0.422649730810374,1
"15443","XLOC_015444",0,0,0,0,3.46947,0,"PRSS42",0,1.15649,Inf,-1,0.422649730810374,1
"15513","XLOC_015514",0,0,0,2.41608,0,2.83957,"IQCF5",0,1.75188333333333,Inf,-1.98080155251775,0.186141263891898,1
"15514","XLOC_015515",0,0,0,1.20804,1.73473,1.89305,"IQCF1",0,1.61194,Inf,-7.78500880448492,0.0161024622094998,1
"15557","XLOC_015558",0,0,0,1.20804,0,0.946523,"DNASE1L3",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"15631","XLOC_015632",0,0,0,1.20804,0,0.946523,"ZBED2",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"15867","XLOC_015868",0,0,0,0,0,0.946523,"RTP2",0,0.315507666666667,Inf,-1,0.422649730810374,1
"15879","XLOC_015880",0,0,0,0,1.73473,0.946523,"LOC647323",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"15944","XLOC_015945",0,0,0,1.20804,0,0.946523,"HGFAC",0,0.718187666666667,Inf,-1.95721513362721,0.189452353690562,1
"15945","XLOC_015946",0,0,0,0,0,4.73262,"DOK7",0,1.57754,Inf,-1,0.422649730810374,1
"16056","XLOC_016057",0,0,0,0,0,0.946523,"CWH43",0,0.315507666666667,Inf,-1,0.422649730810374,1
"16070","XLOC_016071",0,0,0,2.41608,0,0.946523,"LOC644145",0,1.12086766666667,Inf,-1.59465876063745,0.25183148676915,1
"16083","XLOC_016084",0,0,0,0,1.73473,0.946523,"STAP1",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"16090","XLOC_016091",0,0,0,0,0,0.946523,"UGT2B28",0,0.315507666666667,Inf,-1,0.422649730810374,1
"16103","XLOC_016104",0,0,0,0,0,0.946523,"SMR3B",0,0.315507666666667,Inf,-1,0.422649730810374,1
"16119","XLOC_016120",0,0,0,0,0,0.946523,"IL8",0,0.315507666666667,Inf,-1,0.422649730810374,1
"16139","XLOC_016140",0,0,0,0,1.73473,1.89305,"CXCL13",0,1.20926,Inf,-1.9943107535757,0.184279834659855,1
"16150","XLOC_016151",0,0,0,1.20804,0,0,"C4orf22",0,0.40268,Inf,-1,0.422649730810374,1
"16189","XLOC_016190",0,0,0,0,3.46947,0,"C4orf17",0,1.15649,Inf,-1,0.422649730810374,1
"16420","XLOC_016421",0,0,0,1.20804,0,0,"LOC285547",0,0.40268,Inf,-1,0.422649730810374,1
"16498","XLOC_016499",0,0,0,2.41608,5.2042,1.89305,"HOPX",0,3.17111,Inf,-3.08564784505548,0.090930523902227,1
"16509","XLOC_016510",0,0,0,1.20804,1.73473,0,"TMPRSS11A",0,0.980923333333333,Inf,-1.91031554464698,0.196274810093423,1
"16518","XLOC_016519",0,0,0,0,0,1.89305,"UGT2A3",0,0.631016666666667,Inf,-1,0.422649730810374,1
"16564","XLOC_016565",0,0,0,3.62412,5.2042,4.73262,"LINC00575",0,4.52031333333333,Inf,-9.65220460644114,0.0105638565356407,1
"16592","XLOC_016593",0,0,0,1.20804,10.4084,4.73262,"HPGDS",0,5.44968666666667,Inf,-2.0334607157121,0.179025191381361,1
"16638","XLOC_016639",0,0,0,1.20804,0,0,"NEUROG2",0,0.40268,Inf,-1,0.422649730810374,1
"16652","XLOC_016653",0,0,0,3.62412,1.73473,2.83957,"FABP2",0,2.73280666666667,Inf,-4.98663699773439,0.037940757868709,1
"16665","XLOC_016666",0,0,0,3.62412,8.67367,2.83957,"IL2",0,5.04578666666667,Inf,-2.76023851410766,0.110013271435968,1
"16690","XLOC_016691",0,0,0,88.1869,46.8378,53.0053,"GYPB",0,62.6766666666667,Inf,-4.86666378261168,0.0397230755570519,1
"16691","XLOC_016692",0,0,0,15.7045,20.8168,3.78609,"GYPA",0,13.4357966666667,Inf,-2.66292110164246,0.116820629401076,1
"16722","XLOC_016723",0,0,0,0,0,0.946523,"C4orf45",0,0.315507666666667,Inf,-1,0.422649730810374,1
"16729","XLOC_016730",0,0,0,0,0,0.946523,"ANP32C",0,0.315507666666667,Inf,-1,0.422649730810374,1
"16746","XLOC_016747",0,0,0,1.20804,0,1.89305,"HAND2",0,1.03369666666667,Inf,-1.86795066619345,0.202722873511239,1
"16751","XLOC_016752",0,0,0,0,1.73473,0.946523,"SPATA4",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"16760","XLOC_016761",0,0,0,1.20804,1.73473,0,"CLDN24",0,0.980923333333333,Inf,-1.91031554464698,0.196274810093423,1
"17144","XLOC_017145",0,0,0,0,0,0.946523,"SPINK14",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17148","XLOC_017149",0,0,0,0,0,0.946523,"SPINK9",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17160","XLOC_017161",0,0,0,1.20804,0,0,"CDX1",0,0.40268,Inf,-1,0.422649730810374,1
"17196","XLOC_017197",0,0,0,4.83216,6.93893,3.78609,"GABRA6",0,5.18572666666667,Inf,-5.59315189879876,0.0305104995045537,1
"17210","XLOC_017211",0,0,0,99.0592,131.84,144.818,"FOXI1",0,125.239066666667,Inf,-9.19826608450746,0.0116137033395957,1
"17224","XLOC_017225",0,0,0,2.41608,0,0.946523,"SNORA74B",0,1.12086766666667,Inf,-1.59465876063745,0.25183148676915,1
"17251","XLOC_017252",0,0,0,0,0,0.946523,"SLC34A1",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17269","XLOC_017270",0,0,0,0,0,0.946523,"LTC4S",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17332","XLOC_017333",0,0,0,1.20804,0,0,"LOC340107",0,0.40268,Inf,-1,0.422649730810374,1
"17340","XLOC_017341",0,0,0,2.41608,6.93893,0.946523,"SLC45A2",0,3.43384433333333,Inf,-1.90435195008523,0.197165774327613,1
"17345","XLOC_017346",0,0,0,0,1.73473,0,"CAPSL",0,0.578243333333333,Inf,-1,0.422649730810374,1
"17369","XLOC_017370",0,0,0,2.41608,0,2.83957,"C6",0,1.75188333333333,Inf,-1.98080155251775,0.186141263891898,1
"17388","XLOC_017389",0,0,0,0,0,0.946523,"ESM1",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17393","XLOC_017394",0,0,0,1.20804,1.73473,0,"IDAS",0,0.980923333333333,Inf,-1.91031554464698,0.196274810093423,1
"17477","XLOC_017478",0,0,0,0,0,0.946523,"POU5F2",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17498","XLOC_017499",0,0,0,2.41608,0,0,"HP07349",0,0.80536,Inf,-1,0.422649730810374,1
"17550","XLOC_017551",0,0,0,0,1.73473,0,"PITX1",0,0.578243333333333,Inf,-1,0.422649730810374,1
"17562","XLOC_017563",0,0,0,0,1.73473,0,"LOC389332",0,0.578243333333333,Inf,-1,0.422649730810374,1
"17595","XLOC_017596",0,0,0,2.41608,1.73473,0,"SLC25A2",0,1.38360333333333,Inf,-1.92375792549672,0.19428616247229,1
"17613","XLOC_017614",0,0,0,22.9527,43.3683,61.524,"GPR151",0,42.615,Inf,-3.82507985501627,0.0620531171765308,1
"17656","XLOC_017657",0,0,0,1.20804,3.46947,0,"FNDC9",0,1.55917,Inf,-1.53337709164436,0.264907169793176,1
"17658","XLOC_017659",0,0,0,6.0402,13.8779,1.89305,"SOX30",0,7.27038333333333,Inf,-2.06898812969062,0.174430645417851,1
"17809","XLOC_017810",0,0,0,0,0,0.946523,"HDGFL1",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17861","XLOC_017862",0,0,0,0,0,0.946523,"HIST1H4J",0,0.315507666666667,Inf,-1,0.422649730810374,1
"17923","XLOC_017924",0,0,0,0,0,2.83957,"MCCD1",0,0.946523333333333,Inf,-1,0.422649730810374,1
"17934","XLOC_017935",0,0,0,0,3.46947,0.946523,"LY6G6F",0,1.47199766666667,Inf,-1.42161776230864,0.2910494182856,1
"17991","XLOC_017992",0,0,0,0,1.73473,0,"CLPSL1",0,0.578243333333333,Inf,-1,0.422649730810374,1
"18017","XLOC_018018",0,0,0,0,0,0.946523,"NCR2",0,0.315507666666667,Inf,-1,0.422649730810374,1
"18066","XLOC_018067",0,0,0,170.334,152.657,109.797,"GPR115",0,144.262666666667,Inf,-8.02686227420833,0.0151683619389118,1
"18241","XLOC_018242",0,0,0,1.20804,0,1.89305,"LINC00271",0,1.03369666666667,Inf,-1.86795066619345,0.202722873511239,1
"18268","XLOC_018269",0,0,0,3.62412,0,0,"ADGB",0,1.20804,Inf,-1,0.422649730810374,1
"18289","XLOC_018290",0,0,0,1.20804,0,1.89305,"VIP",0,1.03369666666667,Inf,-1.86795066619345,0.202722873511239,1
"18318","XLOC_018319",0,0,0,0,1.73473,0,"LOC441177",0,0.578243333333333,Inf,-1,0.422649730810374,1
"18350","XLOC_018351",0,0,0,0,1.73473,0.946523,"FAM217A",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"18364","XLOC_018365",0,0,0,0,0,0.946523,"LINC00518",0,0.315507666666667,Inf,-1,0.422649730810374,1
"18386","XLOC_018387",0,0,0,0,1.73473,0,"PRL",0,0.578243333333333,Inf,-1,0.422649730810374,1
"18490","XLOC_018491",0,0,0,2.41608,0,3.78609,"LY6G6E",0,2.06739,Inf,-1.86795202260825,0.202722662573676,1
"18588","XLOC_018589",0,0,0,1.20804,0,0,"TREM1",0,0.40268,Inf,-1,0.422649730810374,1
"18634","XLOC_018635",0,0,0,0,1.73473,0.946523,"CRISP3",0,0.893751,Inf,-1.78226897261643,0.216649971630155,1
"18643","XLOC_018644",0,0,0,1.20804,0,0,"IL17F",0,0.40268,Inf,-1,0.422649730810374,1
"18646","XLOC_018647",0,0,0,0,0,0.946523,"GSTA7P",0,0.315507666666667,Inf,-1,0.422649730810374,1
"18650","XLOC_018651",0,0,0,0,0,0.946523,"GSTA3",0,0.315507666666667,Inf,-1,0.422649730810374,1
"18690","XLOC_018691",0,0,0,1.20804,0,0,"C6orf7",0,0.40268,Inf,-1,0.422649730810374,1
"18808","XLOC_018809",0,0,0,1.20804,1.73473,0.946523,"VNN2",0,1.296431,Inf,-5.59317107046364,0.0305102998187393,1
"18915","XLOC_018916",0,0,0,0,0,1.89305,"TCTE3",0,0.631016666666667,Inf,-1,0.422649730810374,1
"20119","XLOC_020120",0,0,0,2.41608,0,2.83957,"EVX1",0,1.75188333333333,Inf,-1.98080155251775,0.186141263891898,1
"20235","XLOC_020236",0,0,0,0,1.73473,0,"MIR3914-2",0,0.578243333333333,Inf,-1,0.422649730810374,1
"20286","XLOC_020287",0,0,0,1.20804,0,0,"RPL13AP17",0,0.40268,Inf,-1,0.422649730810374,1
"20419","XLOC_020420",0,0,0,0,5.2042,0,"ANKRD7",0,1.73473333333333,Inf,-1,0.422649730810374,1
"20503","XLOC_020504",0,0,0,2.41608,0,1.89305,"LOC93432",0,1.43637666666667,Inf,-1.95721584408547,0.189452252767978,1
"20507","XLOC_020508",0,0,0,7.24824,8.67367,8.51871,"PRSS2,TRY6",0,8.14687333333333,Inf,-18.0424998552484,0.00305781375999628,1
"20513","XLOC_020514",0,0,0,0,0,0.946523,"TAS2R40",0,0.315507666666667,Inf,-1,0.422649730810374,1
"20520","XLOC_020521",0,0,0,0,1.73473,0,"TAS2R60",0,0.578243333333333,Inf,-1,0.422649730810374,1
"20531","XLOC_020532",0,0,0,0,0,0.946523,"OR2A14",0,0.315507666666667,Inf,-1,0.422649730810374,1
"20615","XLOC_020616",0,0,0,0,0,0.946523,"ZNF890P",0,0.315507666666667,Inf,-1,0.422649730810374,1
"20646","XLOC_020647",0,0,0,0,3.46947,0,"AGR3",0,1.15649,Inf,-1,0.422649730810374,1
"20648","XLOC_020649",0,0,0,1.20804,0,0,"PRPS1L1",0,0.40268,Inf,-1,0.422649730810374,1
"20715","XLOC_020717",0,0,0,0,0,0.946523,"MIR1200",0,0.315507666666667,Inf,-1,0.422649730810374,1
"20773","XLOC_020775",0,0,0,0,1.73473,0,"LOC100130849",0,0.578243333333333,Inf,-1,0.422649730810374,1
"20777","XLOC_020779",0,0,0,0,0,1.89305,"LOC643955",0,0.631016666666667,Inf,-1,0.422649730810374,1
"20813","XLOC_020815",0,0,0,1.20804,0,0,"NCF1C",0,0.40268,Inf,-1,0.422649730810374,1
"20859","XLOC_020861",0,0,0,1.20804,0,0,"HEPACAM2",0,0.40268,Inf,-1,0.422649730810374,1
"20876","XLOC_020878",0,0,0,19.3286,31.2252,17.9839,"DLX5",0,22.8459,Inf,-5.4296818968269,0.0322859329190759,1
"20957","XLOC_020959",0,0,0,1.20804,1.73473,0.946523,"LAMB4",0,1.296431,Inf,-5.59317107046364,0.0305102998187393,1
"21109","XLOC_021111",0,0,0,1.20804,0,0,"SHH",0,0.40268,Inf,-1,0.422649730810374,1
"21113","XLOC_021115",0,0,0,19.3286,26.021,19.877,"MNX1",0,21.7422,Inf,-10.1350461943512,0.00959538645062867,1
"21164","XLOC_021166",0,0,0,1.20804,1.73473,0,"SLC35G5",0,0.980923333333333,Inf,-1.91031554464698,0.196274810093423,1
"21166","XLOC_021168",0,0,0,2.41608,0,0,"BLK",0,0.80536,Inf,-1,0.422649730810374,1
"21239","XLOC_021241",0,0,0,2.41608,3.46947,0,"LOC100507341",0,1.96185,Inf,-1.91031423924421,0.196275004531905,1
"21291","XLOC_021293",0,0,0,0,3.46947,0.946523,"RP1",0,1.47199766666667,Inf,-1.42161776230864,0.2910494182856,1
"21359","XLOC_021361",0,0,0,2.41608,0,0,"CNBD1",0,0.80536,Inf,-1,0.422649730810374,1
"21404","XLOC_021406",0,0,0,0,0,2.83957,"TM7SF4",0,0.946523333333333,Inf,-1,0.422649730810374,1
"21451","XLOC_021453",0,0,0,3.62412,0,0.946523,"TG",0,1.52354766666667,Inf,-1.40387252392762,0.295492708326724,1
"21452","XLOC_021454",0,0,0,1.20804,0,0,"WISP1",0,0.40268,Inf,-1,0.422649730810374,1
